model,person,predicted_person,count,n_seeds,mean_confidence,mean_abs_yaw
Model_A,person057,person139,9,3,0.18576288,26.666666666666668
Model_A,person039,person139,9,3,0.16255939,38.333333333333336
Model_A,person065,person058,9,3,0.13877414,56.666666666666664
Model_A,person140,person124,9,3,0.120852984,21.666666666666668
Model_A,person080,person144,9,3,0.11855234,21.666666666666668
Model_A,person097,person058,9,3,0.10426467,63.333333333333336
Model_A,person033,person025,9,3,0.094595775,75.0
Model_A,person120,person139,9,2,0.20782551,46.666666666666664
Model_A,person108,person058,9,2,0.20447254,66.66666666666667
Model_A,person058,person002,9,2,0.20098755,80.0
Model_A,person001,person079,9,2,0.18580748,80.0
Model_A,person120,person058,9,2,0.18258926,46.666666666666664
Model_A,person125,person079,9,2,0.17162815,85.0
Model_A,person115,person126,9,2,0.17046258,38.333333333333336
Model_A,person061,person058,9,2,0.16451666,61.666666666666664
Model_A,person079,person058,9,2,0.16229288,78.33333333333333
Model_A,person112,person058,9,2,0.15290713,46.666666666666664
Model_A,person028,person126,9,2,0.15099765,40.0
Model_A,person115,person021,9,2,0.14908256,80.0
Model_A,person150,person102,9,2,0.14780729,41.666666666666664
Model_A,person124,person139,9,2,0.14754325,40.0
Model_A,person066,person119,9,2,0.14564265,46.666666666666664
Model_A,person094,person035,9,2,0.1267266,33.333333333333336
Model_A,person151,person035,9,2,0.12141652,43.333333333333336
Model_A,person005,person122,9,2,0.11763391,65.0
Model_A,person088,person006,9,2,0.11729697,30.0
Model_A,person008,person124,9,2,0.11516562,46.666666666666664
Model_A,person009,person058,9,2,0.10679228,71.66666666666667
Model_A,person132,person079,9,2,0.10192764,86.66666666666667
Model_A,person048,person092,9,2,0.10091514,43.333333333333336
Model_A,person080,person035,9,2,0.09333957,50.0
Model_A,person020,person021,9,2,0.07066587,78.33333333333333
Model_A,person146,person139,9,1,0.26027286,25.0
Model_A,person008,person093,9,1,0.24893506,75.0
Model_A,person019,person079,9,1,0.23520139,75.0
Model_A,person040,person093,9,1,0.22542638,73.33333333333333
Model_A,person022,person023,9,1,0.2095923,40.0
Model_A,person002,person079,9,1,0.17459826,73.33333333333333
Model_A,person080,person021,9,1,0.15772031,80.0
Model_A,person028,person082,9,1,0.14421108,78.33333333333333
Model_A,person095,person055,9,1,0.13390353,56.666666666666664
Model_A,person112,person003,9,1,0.13109286,45.0
Model_A,person135,person023,9,1,0.12817441,55.0
Model_A,person112,person021,9,1,0.122491255,73.33333333333333
Model_A,person001,person021,9,1,0.119451255,80.0
Model_A,person133,person151,9,1,0.11908449,40.0
Model_A,person145,person082,9,1,0.11875705,76.66666666666667
Model_A,person012,person003,9,1,0.11784821,66.66666666666667
Model_A,person148,person151,9,1,0.10825076,26.666666666666668
Model_A,person133,person021,9,1,0.10278824,76.66666666666667
Model_A,person070,person112,9,1,0.10273976,78.33333333333333
Model_A,person060,person122,9,1,0.10233556,73.33333333333333
Model_A,person010,person120,9,1,0.09820286,75.0
Model_A,person149,person021,9,1,0.097349815,75.0
Model_A,person095,person036,9,1,0.09556969,81.66666666666667
Model_A,person071,person021,9,1,0.0939891,73.33333333333333
Model_A,person135,person149,9,1,0.078087054,76.66666666666667
Model_A,person153,person021,9,1,0.073512524,76.66666666666667
Model_A,person087,person079,8,3,0.2986954,76.875
Model_A,person030,person139,8,3,0.2419188,41.25
Model_A,person021,person139,8,3,0.21598247,24.375
Model_A,person149,person059,8,3,0.178119,15.0
Model_A,person013,person079,8,3,0.14426185,63.75
Model_A,person003,person002,8,3,0.13792345,48.75
Model_A,person013,person135,8,3,0.13347776,16.875
Model_A,person037,person002,8,3,0.12811291,54.375
Model_A,person037,person139,8,3,0.12720843,46.875
Model_A,person121,person151,8,3,0.12606186,20.625
Model_A,person095,person075,8,3,0.12313545,39.375
Model_A,person084,person021,8,3,0.1183541,30.0
Model_A,person145,person020,8,3,0.10691858,41.25
Model_A,person065,person002,8,3,0.0931329,46.875
Model_A,person114,person126,8,3,0.088291794,46.875
Model_A,person051,person025,8,3,0.08457398,69.375
Model_A,person029,person139,8,2,0.24285808,35.625
Model_A,person004,person047,8,2,0.23126456,20.625
Model_A,person147,person139,8,2,0.2024898,56.25
Model_A,person104,person112,8,2,0.19750258,37.5
Model_A,person145,person035,8,2,0.18901676,31.875
Model_A,person017,person058,8,2,0.17194784,54.375
Model_A,person098,person139,8,2,0.17033374,48.75
Model_A,person071,person079,8,2,0.15311895,78.75
Model_A,person038,person079,8,2,0.14927007,82.5
Model_A,person006,person079,8,2,0.14905638,88.125
Model_A,person010,person002,8,2,0.13935216,45.0
Model_A,person120,person126,8,2,0.13801254,63.75
Model_A,person046,person023,8,2,0.13499868,48.75
Model_A,person011,person079,8,2,0.1349977,78.75
Model_A,person012,person058,8,2,0.13077872,69.375
Model_A,person121,person058,8,2,0.1251103,65.625
Model_A,person028,person011,8,2,0.12264765,75.0
Model_A,person094,person113,8,2,0.112424016,16.875
Model_A,person044,person082,8,2,0.11042043,71.25
Model_A,person118,person021,8,2,0.100161,75.0
Model_A,person033,person021,8,2,0.09454072,71.25
Model_A,person007,person002,8,2,0.09197715,61.875
Model_A,person011,person102,8,2,0.08927227,28.125
Model_A,person008,person035,8,2,0.08646351,56.25
Model_A,person143,person126,8,2,0.08432376,69.375
Model_A,person029,person113,8,2,0.08012778,15.0
Model_A,person150,person079,8,1,0.21491012,80.625
Model_A,person146,person058,8,1,0.2082973,37.5
Model_A,person078,person092,8,1,0.20379911,30.0
Model_A,person084,person079,8,1,0.1983225,75.0
Model_A,person012,person109,8,1,0.19316168,22.5
Model_A,person028,person047,8,1,0.19017598,37.5
Model_A,person050,person079,8,1,0.17726186,69.375
Model_A,person103,person124,8,1,0.17411387,37.5
Model_A,person119,person003,8,1,0.17240661,78.75
Model_A,person047,person102,8,1,0.1688621,31.875
Model_A,person044,person003,8,1,0.16667558,76.875
Model_A,person066,person003,8,1,0.1631047,69.375
Model_A,person101,person079,8,1,0.16191603,76.875
Model_A,person123,person020,8,1,0.1584366,37.5
Model_A,person046,person021,8,1,0.1580882,73.125
Model_A,person071,person093,8,1,0.15798587,73.125
Model_A,person025,person034,8,1,0.15796645,33.75
Model_A,person123,person008,8,1,0.13834661,43.125
Model_A,person147,person047,8,1,0.13334197,33.75
Model_A,person099,person093,8,1,0.13011487,60.0
Model_A,person056,person062,8,1,0.12914076,75.0
Model_A,person054,person082,8,1,0.12746175,80.625
Model_A,person122,person068,8,1,0.12710463,37.5
Model_A,person023,person059,8,1,0.12653178,22.5
Model_A,person125,person124,8,1,0.12042925,37.5
Model_A,person017,person061,8,1,0.11903371,71.25
Model_A,person082,person011,8,1,0.118193544,73.125
Model_A,person123,person112,8,1,0.11396145,76.875
Model_A,person128,person021,8,1,0.11360311,78.75
Model_A,person086,person021,8,1,0.11178097,80.625
Model_A,person020,person095,8,1,0.108082004,71.25
Model_A,person022,person021,8,1,0.10800335,78.75
Model_A,person104,person021,8,1,0.1057065,75.0
Model_A,person040,person116,8,1,0.10482324,76.875
Model_A,person062,person122,8,1,0.10165376,80.625
Model_A,person014,person124,8,1,0.10056506,35.625
Model_A,person103,person014,8,1,0.10042023,33.75
Model_A,person146,person021,8,1,0.09999276,80.625
Model_A,person041,person122,8,1,0.099377386,69.375
Model_A,person097,person119,8,1,0.09507662,63.75
Model_A,person054,person126,8,1,0.09497452,45.0
Model_A,person141,person119,8,1,0.09389283,73.125
Model_A,person131,person109,8,1,0.090870254,69.375
Model_A,person026,person023,8,1,0.0893589,33.75
Model_A,person017,person008,8,1,0.0788196,69.375
Model_A,person097,person082,8,1,0.073649555,76.875
Model_A,person099,person014,8,1,0.071712986,28.125
Model_A,person113,person119,8,1,0.06565053,80.625
Model_A,person116,person139,7,3,0.25009653,23.571428571428573
Model_A,person079,person020,7,3,0.2196705,47.142857142857146
Model_A,person110,person020,7,3,0.16290899,32.142857142857146
Model_A,person123,person058,7,3,0.13945019,70.71428571428571
Model_A,person042,person036,7,3,0.1222111,79.28571428571429
Model_A,person104,person102,7,3,0.11716104,38.57142857142857
Model_A,person019,person092,7,3,0.10615504,30.0
Model_A,person126,person035,7,3,0.087002344,64.28571428571429
Model_A,person064,person114,7,3,0.083630264,66.42857142857143
Model_A,person034,person090,7,2,0.27821934,15.0
Model_A,person044,person002,7,2,0.2486241,49.285714285714285
Model_A,person124,person058,7,2,0.20724423,42.857142857142854
Model_A,person073,person058,7,2,0.20496228,55.714285714285715
Model_A,person027,person023,7,2,0.19726922,34.285714285714285
Model_A,person003,person093,7,2,0.19680765,79.28571428571429
Model_A,person105,person079,7,2,0.19428165,81.42857142857143
Model_A,person052,person079,7,2,0.18482257,79.28571428571429
Model_A,person065,person139,7,2,0.17229342,64.28571428571429
Model_A,person139,person058,7,2,0.17047702,75.0
Model_A,person074,person079,7,2,0.17003874,81.42857142857143
Model_A,person073,person124,7,2,0.16621241,27.857142857142858
Model_A,person112,person126,7,2,0.1658139,68.57142857142857
Model_A,person027,person079,7,2,0.14780353,72.85714285714286
Model_A,person025,person002,7,2,0.14594959,55.714285714285715
Model_A,person028,person023,7,2,0.13957258,36.42857142857143
Model_A,person054,person102,7,2,0.13340458,40.714285714285715
Model_A,person111,person058,7,2,0.12675817,45.0
Model_A,person014,person058,7,2,0.122731246,68.57142857142857
Model_A,person070,person114,7,2,0.12115036,62.142857142857146
Model_A,person151,person058,7,2,0.11664259,66.42857142857143
Model_A,person065,person035,7,2,0.11591049,40.714285714285715
Model_A,person137,person023,7,2,0.1125725,30.0
Model_A,person014,person065,7,2,0.11146079,25.714285714285715
Model_A,person097,person126,7,2,0.10849602,55.714285714285715
Model_A,person019,person062,7,2,0.105515964,49.285714285714285
Model_A,person150,person139,7,2,0.10542316,38.57142857142857
Model_A,person118,person006,7,2,0.104333,83.57142857142857
Model_A,person051,person093,7,2,0.09930085,32.142857142857146
Model_A,person147,person121,7,2,0.090854585,17.142857142857142
Model_A,person151,person122,7,2,0.09013933,66.42857142857143
Model_A,person018,person035,7,2,0.088934064,68.57142857142857
Model_A,person099,person126,7,2,0.08891267,62.142857142857146
Model_A,person007,person023,7,2,0.08312719,34.285714285714285
Model_A,person099,person086,7,2,0.08184831,42.857142857142854
Model_A,person054,person023,7,2,0.07955762,36.42857142857143
Model_A,person114,person016,7,2,0.07226797,36.42857142857143
Model_A,person076,person139,7,1,0.26399016,47.142857142857146
Model_A,person136,person079,7,1,0.24344148,81.42857142857143
Model_A,person094,person021,7,1,0.22685386,83.57142857142857
Model_A,person121,person079,7,1,0.21351154,81.42857142857143
Model_A,person144,person021,7,1,0.21275075,83.57142857142857
Model_A,person135,person021,7,1,0.20778465,85.71428571428571
Model_A,person014,person102,7,1,0.2010215,38.57142857142857
Model_A,person107,person079,7,1,0.19554326,83.57142857142857
Model_A,person103,person047,7,1,0.18584086,34.285714285714285
Model_A,person153,person061,7,1,0.1843482,62.142857142857146
Model_A,person017,person023,7,1,0.17903666,36.42857142857143
Model_A,person057,person079,7,1,0.1785692,77.14285714285714
Model_A,person137,person079,7,1,0.16890213,77.14285714285714
Model_A,person010,person122,7,1,0.16592158,66.42857142857143
Model_A,person029,person124,7,1,0.16051598,34.285714285714285
Model_A,person080,person047,7,1,0.1559799,40.714285714285715
Model_A,person061,person003,7,1,0.14571133,81.42857142857143
Model_A,person071,person124,7,1,0.1455111,30.0
Model_A,person146,person124,7,1,0.14315155,21.428571428571427
Model_A,person118,person068,7,1,0.14301251,36.42857142857143
Model_A,person043,person003,7,1,0.14252111,75.0
Model_A,person098,person079,7,1,0.14233449,83.57142857142857
Model_A,person115,person035,7,1,0.13918665,32.142857142857146
Model_A,person061,person082,7,1,0.13735631,66.42857142857143
Model_A,person045,person021,7,1,0.12644868,77.14285714285714
Model_A,person108,person151,7,1,0.12525564,27.857142857142858
Model_A,person105,person096,7,1,0.122276224,79.28571428571429
Model_A,person106,person062,7,1,0.120684825,49.285714285714285
Model_A,person111,person123,7,1,0.11693962,77.14285714285714
Model_A,person020,person088,7,1,0.115078405,81.42857142857143
Model_A,person104,person023,7,1,0.11473729,40.714285714285715
Model_A,person064,person109,7,1,0.11362133,64.28571428571429
Model_A,person111,person092,7,1,0.112242535,70.71428571428571
Model_A,person079,person070,7,1,0.11127792,70.71428571428571
Model_A,person117,person149,7,1,0.11125999,72.85714285714286
Model_A,person019,person153,7,1,0.11050931,64.28571428571429
Model_A,person020,person068,7,1,0.110465184,42.857142857142854
Model_A,person102,person126,7,1,0.10924311,83.57142857142857
Model_A,person053,person003,7,1,0.10880937,66.42857142857143
Model_A,person030,person122,7,1,0.104953475,77.14285714285714
Model_A,person141,person096,7,1,0.10265685,66.42857142857143
Model_A,person149,person011,7,1,0.10181321,79.28571428571429
Model_A,person130,person021,7,1,0.10099853,83.57142857142857
Model_A,person064,person020,7,1,0.097816944,60.0
Model_A,person075,person114,7,1,0.09779065,77.14285714285714
Model_A,person091,person122,7,1,0.09364746,68.57142857142857
Model_A,person153,person008,7,1,0.09213122,68.57142857142857
Model_A,person108,person021,7,1,0.09122362,77.14285714285714
Model_A,person140,person116,7,1,0.08997907,64.28571428571429
Model_A,person072,person021,7,1,0.08754412,72.85714285714286
Model_A,person017,person003,7,1,0.087457165,45.0
Model_A,person125,person003,7,1,0.08326693,60.0
Model_A,person083,person021,7,1,0.074981384,72.85714285714286
Model_A,person073,person150,7,1,0.073657565,72.85714285714286
Model_A,person098,person116,7,1,0.07305342,70.71428571428571
Model_A,person008,person126,7,1,0.071070306,21.428571428571427
Model_A,person073,person021,7,1,0.069930606,79.28571428571429
Model_A,person004,person003,7,1,0.06931978,77.14285714285714
Model_A,person138,person116,7,1,0.06470201,75.0
Model_A,person063,person021,7,1,0.06223054,83.57142857142857
Model_A,person017,person091,7,1,0.057268206,66.42857142857143
Model_A,person072,person139,6,3,0.16304232,35.0
Model_A,person142,person002,6,3,0.16013591,40.0
Model_A,person115,person058,6,3,0.13824356,55.0
Model_A,person132,person058,6,3,0.13025342,60.0
Model_A,person147,person002,6,3,0.12950502,35.0
Model_A,person120,person002,6,3,0.12554203,37.5
Model_A,person042,person035,6,3,0.08730782,62.5
Model_A,person117,person058,6,2,0.2868644,47.5
Model_A,person038,person031,6,2,0.272301,15.0
Model_A,person059,person149,6,2,0.25571743,17.5
Model_A,person036,person079,6,2,0.25186488,40.0
Model_A,person029,person030,6,2,0.24360402,30.0
Model_A,person039,person047,6,2,0.22014576,15.0
Model_A,person128,person031,6,2,0.21699817,15.0
Model_A,person140,person047,6,2,0.21322238,20.0
Model_A,person016,person066,6,2,0.20338099,30.0
Model_A,person118,person058,6,2,0.19086595,40.0
Model_A,person048,person126,6,2,0.1752718,57.5
Model_A,person087,person058,6,2,0.1729547,67.5
Model_A,person089,person139,6,2,0.16816711,22.5
Model_A,person066,person114,6,2,0.16754358,47.5
Model_A,person140,person112,6,2,0.16449508,37.5
Model_A,person094,person079,6,2,0.16112511,65.0
Model_A,person129,person079,6,2,0.16031171,90.0
Model_A,person016,person020,6,2,0.15938304,70.0
Model_A,person051,person034,6,2,0.156581,45.0
Model_A,person140,person093,6,2,0.15168522,65.0
Model_A,person080,person124,6,2,0.14694883,30.0
Model_A,person063,person102,6,2,0.14003624,25.0
Model_A,person143,person112,6,2,0.13411468,55.0
Model_A,person136,person035,6,2,0.13371095,37.5
Model_A,person052,person035,6,2,0.13045865,45.0
Model_A,person012,person070,6,2,0.12909353,62.5
Model_A,person034,person079,6,2,0.1231836,77.5
Model_A,person072,person124,6,2,0.12084269,20.0
Model_A,person052,person002,6,2,0.12003907,47.5
Model_A,person046,person002,6,2,0.116010815,50.0
Model_A,person065,person020,6,2,0.113041885,20.0
Model_A,person011,person126,6,2,0.11267716,62.5
Model_A,person053,person035,6,2,0.11119884,77.5
Model_A,person024,person021,6,2,0.10667214,82.5
Model_A,person089,person113,6,2,0.10511985,15.0
